Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST-00448,122,5,144141.82,3,3,3,9,Potential Loyalists
CUST-00449,4,3,198341.89,5,2,4,11,Loyal Customers
CUST-00450,121,2,9613.5,3,1,1,5,At Risk
CUST-00451,39,6,284717.98,4,4,4,12,Loyal Customers
CUST-00452,295,3,26441.25,2,2,1,5,At Risk
CUST-00453,65,6,185273.0,4,4,3,11,Loyal Customers
CUST-00454,11,5,272612.44,5,3,4,12,Loyal Customers
CUST-00455,27,4,97338.17000000001,5,2,2,9,Potential Loyalists
CUST-00456,700,2,31220.510000000002,1,1,1,3,Lost / Hibernating
CUST-00457,400,5,209900.0,1,3,4,8,Potential Loyalists
CUST-00458,641,6,258885.6,1,4,4,9,Potential Loyalists
CUST-00459,73,27,578858.7,4,5,5,14,Champions
CUST-00460,23,22,571545.26,5,5,5,15,Champions
CUST-00461,17,11,219961.21,5,5,4,14,Champions
CUST-00462,126,13,426321.91000000003,3,5,5,13,Champions
CUST-00463,649,2,35153.39,1,1,1,3,Lost / Hibernating
CUST-00464,248,5,257292.62,2,3,4,9,Potential Loyalists
CUST-00465,121,1,150754.72,3,1,3,7,Potential Loyalists
CUST-00466,247,5,146702.55,2,3,3,8,Potential Loyalists
CUST-00467,69,7,263027.25,4,4,4,12,Loyal Customers
CUST-00468,400,6,51786.64,1,4,2,7,Potential Loyalists
CUST-00469,443,2,208234.74,1,1,4,6,At Risk
CUST-00470,103,7,137075.06,3,4,3,10,Loyal Customers
CUST-00471,552,3,98196.47,1,2,2,5,At Risk
CUST-00472,21,4,37583.54,5,2,1,8,Potential Loyalists
CUST-00473,1,25,878030.79,5,5,5,15,Champions
CUST-00474,633,2,15163.2,1,1,1,3,Lost / Hibernating
CUST-00475,655,5,211022.21,1,3,4,8,Potential Loyalists
CUST-00476,76,3,43709.94,4,2,2,8,Potential Loyalists
CUST-00477,215,4,137578.39,2,2,3,7,Potential Loyalists
CUST-00478,90,10,344271.16,3,5,4,12,Loyal Customers
CUST-00479,397,3,377252.37,1,2,5,8,Potential Loyalists
CUST-00480,226,3,15035.89,2,2,1,5,At Risk
CUST-00481,83,4,76333.54000000001,4,2,2,8,Potential Loyalists
CUST-00482,233,2,33910.95,2,1,1,4,Lost / Hibernating
CUST-00483,552,3,69067.64,1,2,2,5,At Risk
CUST-00484,370,8,183157.16,2,4,3,9,Potential Loyalists
CUST-00485,86,26,943719.3,3,5,5,13,Champions
CUST-00487,31,28,1159423.29,5,5,5,15,Champions
CUST-00488,36,3,106011.94,5,2,3,10,Loyal Customers
CUST-00489,361,6,108500.37000000001,2,4,3,9,Potential Loyalists
CUST-00490,61,4,144982.66,4,2,3,9,Potential Loyalists
CUST-00491,202,3,230245.63,2,2,4,8,Potential Loyalists
CUST-00492,444,2,60312.810000000005,1,1,2,4,Lost / Hibernating
CUST-00493,47,5,199614.23,4,3,4,11,Loyal Customers
CUST-00494,6,23,1819175.54,5,5,5,15,Champions
CUST-00495,250,4,238030.01,2,2,4,8,Potential Loyalists
CUST-00496,555,3,45187.12,1,2,2,5,At Risk
CUST-00497,124,6,184649.14,3,4,3,10,Loyal Customers
CUST-00498,275,6,61089.97000000001,2,4,2,8,Potential Loyalists
CUST-00500,38,12,472450.33999999997,4,5,5,14,Champions
CUST-00501,40,12,435377.61,4,5,5,14,Champions
CUST-00502,129,21,679020.06,3,5,5,13,Champions
CUST-00503,343,6,157537.36,2,4,3,9,Potential Loyalists
CUST-00504,124,11,302268.68,3,5,4,12,Loyal Customers
CUST-00505,34,4,76027.29,5,2,2,9,Potential Loyalists
CUST-00506,355,1,1128.02,2,1,1,4,Lost / Hibernating
CUST-00507,62,2,55193.64,4,1,2,7,Potential Loyalists
CUST-00508,349,3,71256.1,2,2,2,6,At Risk
CUST-00509,516,4,17461.1,1,2,1,4,Lost / Hibernating
CUST-00510,465,3,106740.48,1,2,3,6,At Risk
CUST-00511,106,5,70955.68,3,3,2,8,Potential Loyalists
CUST-00512,17,2,191278.15,5,1,3,9,Potential Loyalists
CUST-00513,76,5,155611.33000000002,4,3,3,10,Loyal Customers
CUST-00514,223,7,241754.65,2,4,4,10,Loyal Customers
CUST-00515,165,5,102032.91,3,3,2,8,Potential Loyalists
CUST-00516,134,7,376377.12,3,4,5,12,Loyal Customers
CUST-00517,112,4,41633.26,3,2,2,7,Potential Loyalists
CUST-00518,6,4,211271.31,5,2,4,11,Loyal Customers
CUST-00519,11,8,349381.16000000003,5,4,4,13,Champions
CUST-00520,179,7,449141.72,3,4,5,12,Loyal Customers
CUST-00521,828,1,207444.72,1,1,4,6,At Risk
CUST-00523,32,8,249369.53,5,4,4,13,Champions
CUST-00524,424,3,183056.1,1,2,3,6,At Risk
CUST-00525,179,5,37528.51,3,3,1,7,Potential Loyalists
CUST-00526,106,3,98152.87000000001,3,2,2,7,Potential Loyalists
CUST-00527,16,11,569991.01,5,5,5,15,Champions
CUST-00528,118,2,5516.02,3,1,1,5,At Risk
CUST-00529,12,22,711063.78,5,5,5,15,Champions
CUST-00530,88,4,27082.739999999998,3,2,1,6,At Risk
CUST-00531,210,3,567240.27,2,2,5,9,Potential Loyalists
CUST-00532,35,28,1117089.06,5,5,5,15,Champions
CUST-00533,59,2,36229.72,4,1,1,6,At Risk
CUST-00534,150,10,564979.49,3,5,5,13,Champions
CUST-00535,152,3,205527.13,3,2,4,9,Potential Loyalists
CUST-00536,202,8,404916.25,2,4,5,11,Loyal Customers
CUST-00537,52,9,179826.09,4,4,3,11,Loyal Customers
CUST-00538,257,5,277310.45,2,3,4,9,Potential Loyalists
CUST-00539,110,11,316043.27,3,5,4,12,Loyal Customers
CUST-00540,190,6,273912.09,3,4,4,11,Loyal Customers
CUST-00542,380,2,179924.97,2,1,3,6,At Risk
CUST-00543,143,1,678.4,3,1,1,5,At Risk
CUST-00544,78,7,740735.24,4,4,5,13,Champions
CUST-00545,18,29,1549144.44,5,5,5,15,Champions
CUST-00546,496,3,273644.01,1,2,4,7,Potential Loyalists
CUST-00547,819,2,7729.72,1,1,1,3,Lost / Hibernating
CUST-00548,68,8,382344.30000000005,4,4,5,13,Champions
CUST-00549,87,25,613154.75,3,5,5,13,Champions
CUST-00550,45,4,61068.45,4,2,2,8,Potential Loyalists
CUST-00551,28,5,444588.77999999997,5,3,5,13,Champions
CUST-00552,55,2,25929.61,4,1,1,6,At Risk
CUST-00553,8,12,458732.94,5,5,5,15,Champions
CUST-00554,645,3,68871.34,1,2,2,5,At Risk
CUST-00555,117,11,337166.56,3,5,4,12,Loyal Customers
CUST-00556,348,10,146178.68000000002,2,5,3,10,Loyal Customers
CUST-00557,194,2,165711.24,2,1,3,6,At Risk
CUST-00558,509,4,36265.590000000004,1,2,1,4,Lost / Hibernating
CUST-00559,139,5,208263.65,3,3,4,10,Loyal Customers
CUST-00560,396,3,23752.29,1,2,1,4,Lost / Hibernating
CUST-00561,126,2,21580.12,3,1,1,5,At Risk
CUST-00562,228,2,41816.850000000006,2,1,2,5,At Risk
CUST-00563,231,2,104143.94,2,1,3,6,At Risk
CUST-00564,179,7,239328.81,3,4,4,11,Loyal Customers
CUST-00565,97,1,9399.48,3,1,1,5,At Risk
CUST-00566,47,3,15973.779999999999,4,2,1,7,Potential Loyalists
CUST-00567,4,7,473018.32,5,4,5,14,Champions
CUST-00568,125,3,96407.26999999999,3,2,2,7,Potential Loyalists
CUST-00569,228,6,119689.99,2,4,3,9,Potential Loyalists
CUST-00570,500,2,19346.58,1,1,1,3,Lost / Hibernating
CUST-00571,874,2,15436.64,1,1,1,3,Lost / Hibernating
CUST-00572,33,28,1016409.81,5,5,5,15,Champions
CUST-00573,99,3,93729.34,3,2,2,7,Potential Loyalists
CUST-00574,15,11,146161.02,5,5,3,13,Champions
CUST-00575,394,3,27607.53,1,2,1,4,Lost / Hibernating
CUST-00576,484,4,56146.19,1,2,2,5,At Risk
CUST-00577,452,2,288711.65,1,1,4,6,At Risk
CUST-00578,362,2,101881.68000000001,2,1,2,5,At Risk
CUST-00579,21,5,73631.62,5,3,2,10,Loyal Customers
CUST-00580,121,3,184298.28999999998,3,2,3,8,Potential Loyalists
CUST-00581,806,1,678.4,1,1,1,3,Lost / Hibernating
CUST-00582,46,2,46488.32,4,1,2,7,Potential Loyalists
CUST-00583,155,2,5486.42,3,1,1,5,At Risk
CUST-00584,85,33,830598.43,3,5,5,13,Champions
CUST-00585,222,1,125310.3,2,1,3,6,At Risk
CUST-00586,566,3,202883.49,1,2,4,7,Potential Loyalists
CUST-00587,159,5,270899.85,3,3,4,10,Loyal Customers
CUST-00588,14,7,97745.14,5,4,2,11,Loyal Customers
CUST-00589,115,4,66446.82,3,2,2,7,Potential Loyalists
CUST-00590,7,10,440174.41000000003,5,5,5,15,Champions
CUST-00591,197,3,30753.36,2,2,1,5,At Risk
CUST-00592,940,1,85058.83,1,1,2,4,Lost / Hibernating
CUST-00593,114,7,414672.9,3,4,5,12,Loyal Customers
CUST-00594,153,3,25347.78,3,2,1,6,At Risk
CUST-00595,72,6,230995.3,4,4,4,12,Loyal Customers
CUST-00596,182,3,222653.79,3,2,4,9,Potential Loyalists
CUST-00597,84,1,20531.71,3,1,1,5,At Risk
CUST-00598,34,21,1209327.61,5,5,5,15,Champions
CUST-00599,59,3,91229.98000000001,4,2,2,8,Potential Loyalists
CUST-00600,263,4,268252.5,2,2,4,8,Potential Loyalists
CUST-00601,78,3,40157.240000000005,4,2,2,8,Potential Loyalists
CUST-00602,52,5,194927.77999999997,4,3,3,10,Loyal Customers
CUST-00603,34,5,599547.05,5,3,5,13,Champions
CUST-00604,318,4,38749.7,2,2,1,5,At Risk
CUST-00605,358,2,26816.55,2,1,1,4,Lost / Hibernating
CUST-00606,22,7,689829.3,5,4,5,14,Champions
CUST-00607,112,11,237780.75,3,5,4,12,Loyal Customers
CUST-00608,452,2,77837.73,1,1,2,4,Lost / Hibernating
CUST-00609,38,12,326540.0,4,5,4,13,Champions
CUST-00610,766,2,10425.98,1,1,1,3,Lost / Hibernating
CUST-00611,424,3,637871.96,1,2,5,8,Potential Loyalists
CUST-00612,67,5,21904.82,4,3,1,8,Potential Loyalists
CUST-00613,651,4,154606.8,1,2,3,6,At Risk
CUST-00614,69,4,158315.94,4,2,3,9,Potential Loyalists
CUST-00615,40,3,563822.54,4,2,5,11,Loyal Customers
CUST-00616,190,13,878777.06,3,5,5,13,Champions
CUST-00617,354,7,185203.74,2,4,3,9,Potential Loyalists
CUST-00618,75,10,427789.71,4,5,5,14,Champions
CUST-00619,14,29,1296007.36,5,5,5,15,Champions
CUST-00620,36,6,255856.71000000002,5,4,4,13,Champions
CUST-00621,77,7,109648.27,4,4,3,11,Loyal Customers
CUST-00622,31,2,4953.66,5,1,1,7,Potential Loyalists
CUST-00623,64,7,288616.55,4,4,4,12,Loyal Customers
CUST-00624,247,1,8536.54,2,1,1,4,Lost / Hibernating
CUST-00626,79,13,895910.1,4,5,5,14,Champions
CUST-00627,329,5,592547.59,2,3,5,10,Loyal Customers
CUST-00628,33,9,51806.86,5,4,2,11,Loyal Customers
CUST-00629,80,3,10966.11,4,2,1,7,Potential Loyalists
CUST-00630,197,3,111955.42000000001,2,2,3,7,Potential Loyalists
CUST-00631,25,14,357491.82999999996,5,5,4,14,Champions
CUST-00632,15,11,162588.99,5,5,3,13,Champions
CUST-00633,219,3,240015.94,2,2,4,8,Potential Loyalists
CUST-00634,768,1,1733.48,1,1,1,3,Lost / Hibernating
CUST-00635,57,3,111054.95,4,2,3,9,Potential Loyalists
CUST-00636,37,31,1604774.31,4,5,5,14,Champions
CUST-00637,60,2,88496.53,4,1,2,7,Potential Loyalists
CUST-00638,152,9,241358.14,3,4,4,11,Loyal Customers
CUST-00639,201,2,4933.290000000001,2,1,1,4,Lost / Hibernating
CUST-00640,278,7,90183.57,2,4,2,8,Potential Loyalists
CUST-00641,934,2,3561.52,1,1,1,3,Lost / Hibernating
CUST-00642,456,2,179809.23,1,1,3,5,At Risk
CUST-00644,101,6,95331.33,3,4,2,9,Potential Loyalists
CUST-00645,117,11,189998.59,3,5,3,11,Loyal Customers
CUST-00646,223,5,47854.77,2,3,2,7,Potential Loyalists
CUST-00647,10,20,892000.26,5,5,5,15,Champions
CUST-00648,206,7,343236.2,2,4,4,10,Loyal Customers
CUST-00649,447,3,85519.53,1,2,2,5,At Risk
CUST-00650,151,8,231555.33,3,4,4,11,Loyal Customers
CUST-00651,53,7,71392.86,4,4,2,10,Loyal Customers
CUST-00652,403,9,115368.32,1,4,3,8,Potential Loyalists
CUST-00653,364,5,267459.18,2,3,4,9,Potential Loyalists
CUST-00654,130,5,256195.62,3,3,4,10,Loyal Customers
CUST-00655,350,11,205035.65,2,5,4,11,Loyal Customers
CUST-00656,270,7,393468.08999999997,2,4,5,11,Loyal Customers
CUST-00657,7,8,215955.51,5,4,4,13,Champions
CUST-00658,361,3,268062.53,2,2,4,8,Potential Loyalists
CUST-00659,322,7,290951.33,2,4,4,10,Loyal Customers
CUST-00660,51,5,115721.20999999999,4,3,3,10,Loyal Customers
CUST-00661,270,6,84152.81999999999,2,4,2,8,Potential Loyalists
CUST-00662,335,4,178022.0,2,2,3,7,Potential Loyalists
CUST-00663,77,6,339504.42,4,4,4,12,Loyal Customers
CUST-00664,43,4,158847.95,4,2,3,9,Potential Loyalists
CUST-00666,810,3,51097.3,1,2,2,5,At Risk
CUST-00667,257,3,3532.5,2,2,1,5,At Risk
CUST-00668,836,3,57353.92,1,2,2,5,At Risk
CUST-00669,171,6,169706.72,3,4,3,10,Loyal Customers
CUST-00670,199,2,11795.5,2,1,1,4,Lost / Hibernating
CUST-00671,7,2,8845.0,5,1,1,7,Potential Loyalists
CUST-00672,530,3,18941.9,1,2,1,4,Lost / Hibernating
CUST-00673,674,3,37111.670000000006,1,2,1,4,Lost / Hibernating
CUST-00674,245,2,49229.67,2,1,2,5,At Risk
CUST-00675,73,9,187562.34,4,4,3,11,Loyal Customers
CUST-00676,123,9,126446.10999999999,3,4,3,10,Loyal Customers
CUST-00677,371,3,45400.159999999996,2,2,2,6,At Risk
CUST-00678,20,21,874221.15,5,5,5,15,Champions
CUST-00679,96,1,1090.36,3,1,1,5,At Risk
CUST-00680,294,3,1825.3400000000001,2,2,1,5,At Risk
CUST-00681,170,9,366139.1,3,4,4,11,Loyal Customers
CUST-00683,68,7,142907.72999999998,4,4,3,11,Loyal Customers
CUST-00684,108,5,38989.08,3,3,1,7,Potential Loyalists
CUST-00685,260,6,60892.22,2,4,2,8,Potential Loyalists
CUST-00686,331,3,126807.57,2,2,3,7,Potential Loyalists
CUST-00687,23,3,13731.41,5,2,1,8,Potential Loyalists
CUST-00688,323,4,49226.46,2,2,2,6,At Risk
CUST-00689,20,28,845607.64,5,5,5,15,Champions
CUST-00690,456,2,111721.24,1,1,3,5,At Risk
CUST-00691,68,3,200957.41999999998,4,2,4,10,Loyal Customers
CUST-00692,33,12,594415.65,5,5,5,15,Champions
CUST-00693,80,7,38587.9,4,4,1,9,Potential Loyalists
CUST-00694,339,11,399909.76,2,5,5,12,Loyal Customers
CUST-00695,108,8,238450.93,3,4,4,11,Loyal Customers
CUST-00696,128,5,71998.12,3,3,2,8,Potential Loyalists
CUST-00697,47,13,956808.47,4,5,5,14,Champions
CUST-00698,48,3,87034.38,4,2,2,8,Potential Loyalists
CUST-00699,3,11,520262.88,5,5,5,15,Champions
CUST-00700,56,3,63193.840000000004,4,2,2,8,Potential Loyalists
CUST-00701,141,5,155270.65,3,3,3,9,Potential Loyalists
CUST-00702,142,2,102125.35,3,1,2,6,At Risk
CUST-00703,15,5,342590.74,5,3,4,12,Loyal Customers
CUST-00704,54,3,60994.22,4,2,2,8,Potential Loyalists
CUST-00705,43,7,184225.02000000002,4,4,3,11,Loyal Customers
CUST-00706,740,2,55490.34,1,1,2,4,Lost / Hibernating
CUST-00707,50,9,675193.13,4,4,5,13,Champions
CUST-00708,43,1,138214.11,4,1,3,8,Potential Loyalists
CUST-00709,67,6,59392.04,4,4,2,10,Loyal Customers
CUST-00710,101,7,346271.96,3,4,4,11,Loyal Customers
CUST-00711,165,3,93278.45000000001,3,2,2,7,Potential Loyalists
CUST-00712,399,4,35738.41,1,2,1,4,Lost / Hibernating
CUST-00713,74,2,79970.42,4,1,2,7,Potential Loyalists
CUST-00714,387,2,73438.89,1,1,2,4,Lost / Hibernating
CUST-00715,29,7,145211.33,5,4,3,12,Loyal Customers
CUST-00716,34,10,670819.18,5,5,5,15,Champions
CUST-00717,56,9,298440.96,4,4,4,12,Loyal Customers
CUST-00718,221,10,236893.27000000002,2,5,4,11,Loyal Customers
CUST-00719,582,3,102645.0,1,2,2,5,At Risk
CUST-00720,410,5,273588.63,1,3,4,8,Potential Loyalists
CUST-00721,33,1,10806.17,5,1,1,7,Potential Loyalists
CUST-00722,453,3,53356.34,1,2,2,5,At Risk
CUST-00723,194,1,2312.36,2,1,1,4,Lost / Hibernating
CUST-00724,343,6,249044.41,2,4,4,10,Loyal Customers
CUST-00725,317,4,50135.45,2,2,2,6,At Risk
CUST-00726,3,4,65286.030000000006,5,2,2,9,Potential Loyalists
CUST-00727,682,3,18247.85,1,2,1,4,Lost / Hibernating
CUST-00728,3,14,375666.01,5,5,5,15,Champions
CUST-00729,25,16,1139289.37,5,5,5,15,Champions
CUST-00730,16,16,746965.77,5,5,5,15,Champions
CUST-00731,90,1,1672.35,3,1,1,5,At Risk
CUST-00732,52,8,377503.51,4,4,5,13,Champions
CUST-00733,588,2,127566.74,1,1,3,5,At Risk
CUST-00734,23,10,286132.26,5,5,4,14,Champions
CUST-00735,40,1,1247.86,4,1,1,6,At Risk
CUST-00736,36,5,346037.91,5,3,4,12,Loyal Customers
CUST-00737,282,4,107887.9,2,2,3,7,Potential Loyalists
CUST-00738,74,26,718419.41,4,5,5,14,Champions
CUST-00739,219,3,11530.810000000001,2,2,1,5,At Risk
CUST-00740,4,4,15958.78,5,2,1,8,Potential Loyalists
CUST-00741,300,7,356995.29000000004,2,4,4,10,Loyal Customers
CUST-00742,666,2,7179.41,1,1,1,3,Lost / Hibernating
CUST-00743,1020,1,13377.12,1,1,1,3,Lost / Hibernating
CUST-00744,154,8,186698.56000000003,3,4,3,10,Loyal Customers
CUST-00745,27,5,204817.13,5,3,4,12,Loyal Customers
CUST-00746,137,3,38224.0,3,2,1,6,At Risk
CUST-00747,346,3,40755.630000000005,2,2,2,6,At Risk
CUST-00748,170,7,230307.64,3,4,4,11,Loyal Customers
CUST-00749,42,4,49525.78,4,2,2,8,Potential Loyalists
CUST-00750,96,10,153639.85,3,5,3,11,Loyal Customers
CUST-00751,155,6,44178.9,3,4,2,9,Potential Loyalists
CUST-00752,201,6,335189.23,2,4,4,10,Loyal Customers
CUST-00753,236,2,100796.77,2,1,2,5,At Risk
CUST-00754,278,2,406916.51,2,1,5,8,Potential Loyalists
CUST-00755,98,6,144138.39,3,4,3,10,Loyal Customers
CUST-00756,3,4,231172.21000000002,5,2,4,11,Loyal Customers
CUST-00757,6,20,669483.88,5,5,5,15,Champions
CUST-00758,172,4,195746.12,3,2,4,9,Potential Loyalists
CUST-00759,583,2,95025.49,1,1,2,4,Lost / Hibernating
CUST-00760,27,4,519026.46,5,2,5,12,Loyal Customers
CUST-00761,60,9,154944.84,4,4,3,11,Loyal Customers
CUST-00762,12,4,96790.48,5,2,2,9,Potential Loyalists
CUST-00763,507,2,47810.47,1,1,2,4,Lost / Hibernating
CUST-00764,20,31,1188079.75,5,5,5,15,Champions
CUST-00765,8,20,562332.88,5,5,5,15,Champions
CUST-00766,276,3,193981.4,2,2,3,7,Potential Loyalists
CUST-00767,6,2,38541.71,5,1,1,7,Potential Loyalists
CUST-00768,112,6,295913.47,3,4,4,11,Loyal Customers
CUST-00769,144,8,225142.85,3,4,4,11,Loyal Customers
CUST-00770,160,9,300831.87,3,4,4,11,Loyal Customers
CUST-00771,411,2,218129.90999999997,1,1,4,6,At Risk
CUST-00772,8,3,85551.72,5,2,2,9,Potential Loyalists
CUST-00773,1070,1,756.74,1,1,1,3,Lost / Hibernating
CUST-00774,21,5,128606.5,5,3,3,11,Loyal Customers
CUST-00775,121,6,47271.68,3,4,2,9,Potential Loyalists
CUST-00776,236,4,166877.16999999998,2,2,3,7,Potential Loyalists
CUST-00777,111,5,339955.12,3,3,4,10,Loyal Customers
CUST-00778,41,1,28487.29,4,1,1,6,At Risk
CUST-00779,169,3,33510.02,3,2,1,6,At Risk
CUST-00780,33,4,171374.34999999998,5,2,3,10,Loyal Customers
CUST-00781,771,2,100429.95999999999,1,1,2,4,Lost / Hibernating
CUST-00782,613,3,39234.59,1,2,1,4,Lost / Hibernating
CUST-00783,235,2,283485.99000000005,2,1,4,7,Potential Loyalists
CUST-00784,292,7,62204.659999999996,2,4,2,8,Potential Loyalists
CUST-00785,424,6,138770.53999999998,1,4,3,8,Potential Loyalists
CUST-00786,384,2,84407.48000000001,1,1,2,4,Lost / Hibernating
CUST-00787,63,5,53175.3,4,3,2,9,Potential Loyalists
CUST-00788,225,7,127531.54000000001,2,4,3,9,Potential Loyalists
CUST-00789,57,9,336509.6,4,4,4,12,Loyal Customers
CUST-00790,393,2,189109.5,1,1,3,5,At Risk
CUST-00791,60,3,94899.29000000001,4,2,2,8,Potential Loyalists
CUST-00792,60,8,448980.44,4,4,5,13,Champions
CUST-00793,50,5,144842.07,4,3,3,10,Loyal Customers
CUST-00794,33,12,284693.35,5,5,4,14,Champions
CUST-00795,460,2,5355.299999999999,1,1,1,3,Lost / Hibernating
CUST-00796,565,5,42873.29,1,3,2,6,At Risk
CUST-00797,226,3,47630.45,2,2,2,6,At Risk
CUST-00798,55,8,276988.27,4,4,4,12,Loyal Customers
CUST-00799,1056,1,1441.6,1,1,1,3,Lost / Hibernating
CUST-00800,187,3,246377.77000000002,3,2,4,9,Potential Loyalists
CUST-00801,402,5,232022.30000000002,1,3,4,8,Potential Loyalists
CUST-00802,73,4,394754.21,4,2,5,11,Loyal Customers
CUST-00803,225,4,171184.07,2,2,3,7,Potential Loyalists
CUST-00804,54,6,330589.44,4,4,4,12,Loyal Customers
CUST-00805,468,2,108068.52,1,1,3,5,At Risk
CUST-00806,245,5,244539.97,2,3,4,9,Potential Loyalists
CUST-00807,162,4,173094.29,3,2,3,8,Potential Loyalists
CUST-00808,710,1,8157.26,1,1,1,3,Lost / Hibernating
CUST-00809,60,9,161073.82,4,4,3,11,Loyal Customers
CUST-00810,133,5,115234.26,3,3,3,9,Potential Loyalists
CUST-00811,66,3,166515.3,4,2,3,9,Potential Loyalists
CUST-00812,81,18,670186.47,4,5,5,14,Champions
CUST-00813,10,24,760490.6,5,5,5,15,Champions
CUST-00814,313,9,384114.08999999997,2,4,5,11,Loyal Customers
CUST-00815,66,9,241948.44,4,4,4,12,Loyal Customers
CUST-00816,77,7,442315.5,4,4,5,13,Champions
CUST-00817,16,31,1100020.93,5,5,5,15,Champions
CUST-00818,329,4,173001.5,2,2,3,7,Potential Loyalists
CUST-00819,80,4,39174.27,4,2,1,7,Potential Loyalists
CUST-00820,539,3,84258.67,1,2,2,5,At Risk
CUST-00821,74,11,359476.28,4,5,4,13,Champions
CUST-00822,79,10,418585.32000000007,4,5,5,14,Champions
CUST-00823,18,10,239932.85,5,5,4,14,Champions
CUST-00824,19,11,333835.02,5,5,4,14,Champions
CUST-00825,24,10,429276.95999999996,5,5,5,15,Champions
CUST-00826,225,6,251419.74,2,4,4,10,Loyal Customers
CUST-00827,115,6,168030.38,3,4,3,10,Loyal Customers
CUST-00828,68,9,611493.13,4,4,5,13,Champions
CUST-00829,61,26,673082.16,4,5,5,14,Champions
CUST-00830,62,20,382228.94,4,5,5,14,Champions
CUST-00831,168,7,174867.11,3,4,3,10,Loyal Customers
CUST-00832,651,3,52999.42,1,2,2,5,At Risk
CUST-00833,482,4,9913.800000000001,1,2,1,4,Lost / Hibernating
CUST-00834,232,5,271213.20999999996,2,3,4,9,Potential Loyalists
CUST-00835,265,4,91547.29000000001,2,2,2,6,At Risk
CUST-00836,466,5,120691.48999999999,1,3,3,7,Potential Loyalists
CUST-00837,125,6,183403.54,3,4,3,10,Loyal Customers
CUST-00838,128,8,206794.12,3,4,4,11,Loyal Customers
CUST-00839,147,3,72799.97,3,2,2,7,Potential Loyalists
CUST-00840,448,3,100660.24,1,2,2,5,At Risk
CUST-00841,5,8,323728.54000000004,5,4,4,13,Champions
CUST-00842,219,4,275961.61,2,2,4,8,Potential Loyalists
CUST-00843,145,8,89796.38,3,4,2,9,Potential Loyalists
CUST-00844,499,2,6395.82,1,1,1,3,Lost / Hibernating
CUST-00845,46,6,543771.12,4,4,5,13,Champions
CUST-00846,236,5,67510.54,2,3,2,7,Potential Loyalists
CUST-00847,21,21,588870.16,5,5,5,15,Champions
CUST-00848,207,3,23211.16,2,2,1,5,At Risk
CUST-00849,434,6,374335.66000000003,1,4,5,10,Loyal Customers
CUST-00850,76,10,178616.38,4,5,3,12,Loyal Customers
CUST-00851,77,10,250868.74999999997,4,5,4,13,Champions
CUST-00852,249,7,454400.08999999997,2,4,5,11,Loyal Customers
CUST-00853,64,9,743663.44,4,4,5,13,Champions
CUST-00854,716,2,27414.97,1,1,1,3,Lost / Hibernating
CUST-00855,1,6,567456.3,5,4,5,14,Champions
CUST-00856,66,4,22618.13,4,2,1,7,Potential Loyalists
CUST-00857,624,3,9887.28,1,2,1,4,Lost / Hibernating
CUST-00858,233,5,216069.16999999998,2,3,4,9,Potential Loyalists
CUST-00859,137,10,259827.57,3,5,4,12,Loyal Customers
CUST-00860,131,9,550843.9199999999,3,4,5,12,Loyal Customers
CUST-00861,590,1,85712.84,1,1,2,4,Lost / Hibernating
CUST-00862,58,11,313013.06,4,5,4,13,Champions
CUST-00863,380,1,52709.9,2,1,2,5,At Risk
CUST-00864,205,2,85462.78,2,1,2,5,At Risk
CUST-00865,44,7,35647.82,4,4,1,9,Potential Loyalists
CUST-00866,258,2,71816.06999999999,2,1,2,5,At Risk
CUST-00867,87,4,3918.04,3,2,1,6,At Risk
CUST-00868,92,6,64579.51000000001,3,4,2,9,Potential Loyalists
CUST-00869,260,5,270870.11,2,3,4,9,Potential Loyalists
CUST-00870,253,8,111005.69,2,4,3,9,Potential Loyalists
CUST-00871,119,6,275149.41000000003,3,4,4,11,Loyal Customers
CUST-00872,174,8,89321.04,3,4,2,9,Potential Loyalists
CUST-00873,48,11,390607.64,4,5,5,14,Champions
CUST-00874,761,2,31944.739999999998,1,1,1,3,Lost / Hibernating
CUST-00875,536,5,105500.55,1,3,3,7,Potential Loyalists
CUST-00876,350,8,116443.65,2,4,3,9,Potential Loyalists
CUST-00877,234,3,133273.44,2,2,3,7,Potential Loyalists
CUST-00878,290,19,478626.5,2,5,5,12,Loyal Customers
CUST-00879,88,9,299595.85000000003,3,4,4,11,Loyal Customers
CUST-00880,14,7,361835.95,5,4,4,13,Champions
CUST-00881,53,5,94628.35,4,3,2,9,Potential Loyalists
CUST-00882,232,4,125423.43,2,2,3,7,Potential Loyalists
CUST-00883,142,2,131468.19,3,1,3,7,Potential Loyalists
CUST-00884,20,3,180934.34,5,2,3,10,Loyal Customers
CUST-00885,62,5,250083.5,4,3,4,11,Loyal Customers
CUST-00886,122,4,62523.25,3,2,2,7,Potential Loyalists
CUST-00887,2,31,1033634.33,5,5,5,15,Champions
CUST-00888,38,4,146948.59,4,2,3,9,Potential Loyalists
CUST-00889,17,4,25577.920000000002,5,2,1,8,Potential Loyalists
CUST-00890,18,4,175438.79,5,2,3,10,Loyal Customers
CUST-00891,11,4,327483.6,5,2,4,11,Loyal Customers
CUST-00892,66,5,254730.5,4,3,4,11,Loyal Customers
CUST-00893,142,2,45238.07,3,1,2,6,At Risk
